Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6606,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,3235,1,0.2,5585.750427
7606,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,3138,6,0.5,4921.430695
7869,CA-2016-136994,5/27/2016,6/2/2016,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",4681,7,0,5677.676626
5172,CA-2016-122903,5/27/2016,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,5710,10,0.2,251.6641688
5173,CA-2016-122903,5/27/2016,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,1813,11,0.8,1011.047879
7605,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,4740,9,0,8620.697692
5171,CA-2016-122903,5/27/2016,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2523,9,0.3,6193.431741
7607,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1772,6,0,8710.073062
7315,CA-2016-121377,5/28/2016,6/2/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,6093,1,0.2,297.3513249
3421,CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2671,4,0.2,-602.3648282
3425,CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,4780,9,0,5184.321654
3424,CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",7696,9,0,8711.849662
3532,CA-2016-155565,5/28/2016,5/28/2016,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,1867,9,0.2,7896.819319
853,CA-2016-113747,5/28/2016,6/4/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",1010,12,0.5,-1222.849273
3423,CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,2809,7,0.2,7458.179717
3169,CA-2016-138695,5/28/2016,6/3/2016,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,7827,8,0.2,5568.839639
3422,CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,-222,8,0.2,1272.595702
3170,CA-2016-138695,5/28/2016,6/3/2016,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),7795,4,0,1665.920728
3959,CA-2016-156573,5/29/2016,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,58,6,0,-912.3214628
3958,CA-2016-156573,5/29/2016,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,6351,1,0.2,2826.517212
3960,CA-2016-156573,5/29/2016,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,6408,5,0.8,4177.428836
534,CA-2016-168753,5/29/2016,6/1/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,-145,8,0,2953.707654
535,CA-2016-168753,5/29/2016,6/1/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,378,1,0,6276.11245
505,US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",-443,10,0,6702.633177
7261,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,4933,2,0.8,1202.462581
501,US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,2452,7,0,982.7489046
502,US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,2308,7,0,7806.627294
503,US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,4775,1,0,1095.750289
979,CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3215,2,0.2,3725.749719
1234,CA-2016-153682,5/30/2016,6/1/2016,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,5277,1,0.8,4045.69589
7257,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,2915,3,0.2,-243.6960346
8297,CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,858,6,0,5125.807141
504,US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,7516,8,0.2,7955.498798
7254,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3417,6,0.3,754.3056692
7256,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,764,1,0,2352.49593
5471,CA-2016-158547,5/30/2016,6/4/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,5101,4,0.2,3428.093355
7255,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",1096,6,0,1015.135041
7259,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,1436,10,0,-409.0715551
9718,CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2963,5,0,7674.777711
9719,CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,2330,12,0,6943.42506
5302,CA-2016-113831,5/30/2016,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,-652,1,0.7,-1374.057249
5303,CA-2016-113831,5/30/2016,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,1233,4,0.2,-26.93532835
7067,CA-2016-147473,5/30/2016,6/3/2016,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,4007,9,0,4010.032981
7258,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,7915,1,0,3924.360323
7260,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,-196,9,0.1,7810.983978
7409,CA-2016-129728,5/30/2016,6/6/2016,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,109,2,0,1385.658962
8296,CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1741,12,0.3,6637.549389
5301,CA-2016-113831,5/30/2016,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,6209,10,0,392.6722766
8904,CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,-1100,12,0.2,4441.748796
8901,CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",616,6,0.7,7588.951624
8903,CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,-207,4,0.2,3518.954002
9631,CA-2016-168844,5/31/2016,6/6/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7105,12,0.2,8208.355477
8902,CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,947,2,0.2,8015.977975
9632,CA-2016-168844,5/31/2016,6/6/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,4453,5,0.4,7197.158413
2851,US-2016-128293,6/2/2016,6/5/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,683,11,0.2,-1298.400321
7211,US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,3710,9,0,-12.89265739
7213,US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3627,2,0,4351.314236
7212,US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",162,8,0,5859.421013
9938,CA-2016-164889,6/3/2016,6/6/2016,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,4448,3,0.7,2580.981938
2604,CA-2016-165848,6/4/2016,6/4/2016,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,7396,6,0.5,6630.324185
70,CA-2016-119823,6/4/2016,6/6/2016,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",-729,9,0.2,7635.288705
241,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,2615,4,0.7,5388.075176
244,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",5144,10,0.2,5540.403628
240,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,7367,2,0.2,5203.375403
243,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,6296,10,0.8,8085.93536
2602,CA-2016-165848,6/4/2016,6/4/2016,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,7403,8,0,1304.869114
2603,CA-2016-165848,6/4/2016,6/4/2016,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,3355,4,0,1960.798614
2605,CA-2016-165848,6/4/2016,6/4/2016,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",6124,3,0,2839.538035
238,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,7392,3,0,5097.732475
239,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1912,7,0,4684.5767
242,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,6748,9,0,5906.026083
3727,CA-2016-165169,6/5/2016,6/11/2016,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,3410,9,0,-1123.702989
3728,CA-2016-165169,6/5/2016,6/11/2016,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,-493,5,0,4845.12922
1135,US-2016-134908,6/5/2016,6/9/2016,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,3080,2,0,3268.533219
3729,CA-2016-165169,6/5/2016,6/11/2016,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,7486,5,0,4763.917133
1134,US-2016-134908,6/5/2016,6/9/2016,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",2250,1,0,7436.485736
5524,CA-2016-110982,6/5/2016,6/7/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,6779,11,0,-1086.629752
5523,CA-2016-110982,6/5/2016,6/7/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,1071,7,0.4,8274.191408
9375,CA-2016-149671,6/5/2016,6/9/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,1746,11,0.2,4035.728647
5538,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,3624,1,0.2,3630.933892
9662,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,5156,5,0.2,2666.081355
9899,CA-2016-112830,6/6/2016,6/10/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",1243,9,0,1791.922509
5533,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,1736,12,0,475.4251922
5534,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,-1239,6,0,5305.469474
5535,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,5484,4,0,6725.754742
5536,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,3247,2,0.2,6354.744789
5537,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,6460,5,0.2,3192.3492
9663,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,5100,11,0.2,716.1982491
9898,CA-2016-112830,6/6/2016,6/10/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,3223,6,0.2,-78.8897244
265,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,7925,2,0,4391.661639
5085,CA-2016-108350,6/6/2016,6/9/2016,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,4267,12,0,1014.192621
434,CA-2016-127369,6/6/2016,6/7/2016,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,6104,4,0.2,8744.962106
9121,US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,1051,4,0.3,1988.509159
5532,US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,-817,1,0.7,6443.74199
9120,US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,4164,12,0,915.6093578
9661,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,5313,10,0.2,6907.463209
3577,CA-2016-103163,6/7/2016,6/11/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,3132,1,0.2,5556.511356
3578,CA-2016-103163,6/7/2016,6/11/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4440,1,0.7,5391.934505
3149,CA-2016-120558,6/7/2016,6/10/2016,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,1993,3,0,6041.751647
9583,CA-2016-107475,6/7/2016,6/11/2016,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8149,11,0,7229.485389
2839,CA-2016-147368,6/9/2016,6/12/2016,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,4072,11,0,1901.754661
1927,US-2016-139710,6/9/2016,6/15/2016,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,2267,4,0.2,6002.012183
5468,CA-2016-122448,6/9/2016,6/14/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",4114,6,0.15,-136.709037
6047,CA-2016-154662,6/9/2016,6/16/2016,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",7221,10,0.2,-1185.655342
557,CA-2016-113243,6/10/2016,6/15/2016,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,5935,1,0,-879.7810897
558,CA-2016-113243,6/10/2016,6/15/2016,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,7084,10,0.2,5460.148636
559,CA-2016-113243,6/10/2016,6/15/2016,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,3929,4,0,8108.111416
4583,CA-2016-121993,6/10/2016,6/12/2016,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,2462,12,0.4,1148.896008
5668,CA-2016-142405,6/11/2016,6/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,-1220,5,0,2584.594635
2758,CA-2016-127775,6/11/2016,6/13/2016,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,1028,10,0.2,725.8659362
5670,CA-2016-142405,6/11/2016,6/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,1347,9,0.4,1724.895314
8370,CA-2016-118745,6/11/2016,6/16/2016,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3572,10,0,6692.666792
2428,CA-2016-169922,6/11/2016,6/17/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,-1035,3,0.7,-759.5457365
